Goal Type,Activity Type,Goal,Start Date,End Date,Segment ID,Time Period,Interval Time
Distance Goal,Run,20000.0,"Sep 18, 2020, 12:34:23 AM",,,Week
Distance Goal,Run,10000.0,"Jun 17, 2020, 9:53:20 AM",,,Week
Distance Goal,Run,500000.0,"Sep 18, 2020, 12:34:23 AM",,,Year
Distance Goal,Run,500000.0,"Jun 10, 2020, 8:22:46 AM",,,Year
Distance Goal,Run,20000.0,"Jun 25, 2020, 12:40:42 PM",,,Week
Distance Goal,Run,8000.0,"Jun 7, 2020, 3:55:39 PM",,,Week
